v1,v2,v3,v4,v5,v6,v7
0.000,0.000,0.995,0.000,0.000,0.000,0.000
0.035,0.000,0.995,0.000,0.015,0.000,0.000
0.160,0.010,0.190,1.000,0.110,0.035,0.010
0.080,0.130,0.075,1.000,0.045,0.190,0.005
0.940,0.000,0.295,0.090,0.125,0.000,0.130
0.110,0.010,0.140,1.000,0.110,0.075,0.025
0.135,0.010,0.150,1.000,0.055,0.025,0.005
0.005,0.000,1.000,0.010,0.000,0.000,0.000
0.020,0.045,0.060,1.000,0.045,0.070,0.005
0.000,0.000,1.000,0.010,0.005,0.005,0.000
1.000,0.000,0.355,0.020,0.130,0.000,0.260
0.025,0.005,1.000,0.005,0.000,0.000,0.005
0.030,0.000,1.000,0.030,0.000,0.000,0.015
0.870,0.040,0.410,0.155,0.160,0.030,0.355
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.980,0.010,0.205,0.015,0.160,0.000,0.190
0.255,0.085,0.995,0.085,0.045,0.010,0.010
1.000,0.000,0.130,0.005,0.205,0.000,0.305
0.030,0.025,1.000,0.045,0.000,0.000,0.010
0.000,0.000,0.945,0.010,0.000,0.000,0.000
0.015,0.005,0.975,0.000,0.000,0.000,0.010
0.195,0.010,0.995,0.070,0.015,0.005,0.055
0.635,0.030,0.440,0.170,1.000,0.000,0.175
0.025,0.000,1.000,0.015,0.000,0.000,0.000
0.175,0.000,0.120,1.000,0.095,0.040,0.000
0.040,0.000,0.065,1.000,0.015,0.035,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.010,0.000,0.000
1.000,0.000,0.275,0.110,0.305,0.000,0.345
0.035,0.005,0.975,0.030,0.000,0.000,0.005
0.235,0.125,0.315,1.000,0.275,0.155,0.030
1.000,0.055,0.385,0.190,0.300,0.025,0.325
0.020,0.000,0.995,0.000,0.000,0.000,0.000
0.065,0.000,1.000,0.000,0.000,0.000,0.005
1.000,0.010,0.230,0.100,0.185,0.000,0.285
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.085,0.065,1.000,0.075,0.140,0.090,0.095
0.995,0.000,0.315,0.020,0.220,0.000,0.215
0.000,0.000,0.970,0.000,0.000,0.000,0.000
0.720,0.010,0.335,0.150,1.000,0.000,0.085
0.070,0.105,0.370,0.785,0.005,1.000,0.010
0.000,0.000,0.990,0.010,0.000,0.000,0.005
0.085,0.010,0.120,1.000,0.025,0.040,0.000
0.985,0.000,0.190,0.020,0.235,0.000,0.255
0.025,0.005,0.980,0.020,0.005,0.000,0.000
0.945,0.000,0.320,0.075,0.100,0.000,0.100
0.005,0.000,0.855,0.035,0.000,0.010,0.000
1.000,0.000,0.165,0.055,0.120,0.000,0.305
0.000,0.000,1.000,0.005,0.000,0.000,0.000
1.000,0.000,0.095,0.050,0.025,0.000,0.255
0.160,0.075,1.000,0.070,0.040,0.005,0.015
0.010,0.000,0.950,0.020,0.000,0.000,0.000
0.075,0.040,0.100,0.990,0.030,0.115,0.000
0.095,0.015,0.970,0.040,0.000,0.000,0.015
0.115,0.005,0.995,0.025,0.005,0.005,0.000
0.125,0.045,0.110,0.990,0.025,0.125,0.000
0.040,0.110,0.065,1.000,0.060,0.300,0.000
0.070,0.005,1.000,0.025,0.020,0.000,0.015
0.070,0.010,0.095,1.000,0.025,0.030,0.000
1.000,0.000,0.155,0.055,0.155,0.000,0.295
1.000,0.000,0.215,0.025,0.230,0.000,0.305
0.015,0.080,0.080,1.000,0.020,0.225,0.000
0.070,0.000,1.000,0.045,0.010,0.000,0.020
0.005,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.010,0.165,0.050,0.200,0.000,0.340
0.140,0.105,0.090,1.000,0.090,0.160,0.000
1.000,0.075,0.325,0.145,0.370,0.085,0.315
0.000,0.000,0.995,0.005,0.000,0.000,0.000
0.145,0.140,0.130,1.000,0.060,0.145,0.005
0.000,0.000,1.000,0.010,0.000,0.000,0.005
0.010,0.000,0.995,0.005,0.005,0.000,0.000
1.000,0.000,0.250,0.050,0.145,0.000,0.290
0.000,0.000,1.000,0.000,0.000,0.000,0.005
0.105,0.070,0.150,1.000,0.035,0.130,0.010
0.745,0.005,0.370,0.185,0.995,0.005,0.140
1.000,0.000,0.170,0.010,0.115,0.000,0.270
0.070,0.000,1.000,0.010,0.000,0.005,0.015
0.015,0.000,0.995,0.000,0.000,0.000,0.005
0.000,0.000,1.000,0.000,0.005,0.000,0.000
0.060,0.000,0.990,0.035,0.010,0.000,0.000
0.035,0.000,1.000,0.090,0.000,0.000,0.020
0.075,0.010,0.075,1.000,0.025,0.040,0.005
0.975,0.000,0.290,0.115,0.080,0.000,0.225
0.870,0.045,0.365,0.150,0.205,0.020,0.385
1.000,0.000,0.205,0.095,0.165,0.000,0.320
0.010,0.000,0.995,0.000,0.000,0.000,0.000
0.120,0.065,1.000,0.045,0.015,0.005,0.010
0.105,0.015,0.990,0.035,0.025,0.005,0.010
0.145,0.010,1.000,0.110,0.000,0.010,0.010
0.110,0.090,0.320,0.770,0.015,0.990,0.025
0.000,0.000,1.000,0.005,0.000,0.000,0.005
1.000,0.015,0.270,0.055,0.240,0.030,0.310
1.000,0.000,0.210,0.025,0.225,0.000,0.350
0.090,0.005,0.130,0.995,0.015,0.030,0.005
0.015,0.000,0.995,0.000,0.005,0.000,0.005
0.020,0.000,0.930,0.020,0.000,0.000,0.005
0.265,0.090,0.195,1.000,0.090,0.060,0.015
0.050,0.000,0.965,0.015,0.000,0.015,0.000
0.010,0.005,1.000,0.000,0.000,0.000,0.005
0.025,0.995,0.065,0.160,0.005,0.020,0.010
0.020,0.000,0.995,0.020,0.015,0.040,0.005
0.905,0.035,0.365,0.120,0.215,0.005,0.310
0.105,0.110,0.090,1.000,0.055,0.155,0.005
0.020,0.050,0.095,1.000,0.025,0.105,0.000
0.030,0.075,0.080,1.000,0.055,0.100,0.000
0.015,0.000,0.960,0.015,0.005,0.000,0.000
0.005,0.000,1.000,0.020,0.005,0.000,0.000
0.985,0.000,0.245,0.080,0.260,0.015,0.180
1.000,0.000,0.275,0.060,0.190,0.010,0.225
0.110,0.010,0.130,1.000,0.075,0.020,0.000
0.000,0.000,0.975,0.010,0.010,0.000,0.005
0.020,0.065,0.090,1.000,0.040,0.105,0.000
0.010,0.000,0.995,0.000,0.000,0.000,0.000
1.000,0.000,0.210,0.025,0.260,0.000,0.265
1.000,0.000,0.220,0.130,0.190,0.010,0.265
1.000,0.000,0.185,0.025,0.245,0.000,0.090
0.140,0.000,0.995,0.030,0.005,0.010,0.020
0.995,0.000,0.170,0.030,0.300,0.000,0.085
0.005,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.040,0.330,0.065,0.245,0.015,0.295
0.060,0.090,0.360,0.855,0.005,1.000,0.025
0.090,0.000,1.000,0.020,0.005,0.010,0.005
1.000,0.015,0.265,0.115,0.225,0.005,0.335
1.000,0.000,0.170,0.000,0.165,0.000,0.135
0.055,0.010,0.875,0.030,0.050,0.000,0.000
0.020,0.005,0.965,0.005,0.010,0.000,0.000
0.090,0.000,0.995,0.025,0.010,0.010,0.015
0.005,0.000,0.995,0.005,0.000,0.000,0.000
0.990,0.000,0.275,0.015,0.240,0.000,0.250
0.175,0.020,1.000,0.075,0.060,0.005,0.015
0.040,0.020,1.000,0.010,0.005,0.005,0.000
0.490,0.000,0.170,0.000,0.015,0.000,0.945
0.020,0.000,1.000,0.005,0.000,0.000,0.000
0.000,0.000,1.000,0.010,0.000,0.005,0.000
0.070,0.070,1.000,0.060,0.140,0.095,0.105
0.080,0.010,0.090,1.000,0.045,0.030,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.005
0.025,0.000,1.000,0.055,0.015,0.015,0.010
1.000,0.000,0.165,0.090,0.125,0.000,0.255
0.055,0.000,1.000,0.015,0.000,0.000,0.010
1.000,0.000,0.135,0.005,0.265,0.000,0.295
0.050,0.000,0.980,0.000,0.005,0.010,0.005
0.015,0.000,0.990,0.015,0.000,0.000,0.000
1.000,0.000,0.385,0.030,0.220,0.000,0.270
0.020,0.995,0.030,0.170,0.005,0.015,0.000
0.120,0.000,1.000,0.015,0.000,0.000,0.010
1.000,0.000,0.255,0.050,0.145,0.000,0.310
0.195,0.210,0.265,0.995,0.125,0.205,0.025
0.065,0.100,0.400,0.810,0.005,0.995,0.010
0.010,0.000,0.995,0.000,0.000,0.000,0.000
1.000,0.010,0.170,0.065,0.130,0.000,0.310
0.965,0.000,0.195,0.000,0.225,0.005,0.205
0.675,0.020,0.295,0.120,1.000,0.000,0.070
1.000,0.000,0.135,0.060,0.150,0.000,0.240
0.095,0.010,1.000,0.040,0.010,0.000,0.010
0.055,0.025,1.000,0.035,0.010,0.000,0.010
0.995,0.025,0.445,0.065,0.280,0.010,0.305
1.000,0.000,0.140,0.005,0.220,0.000,0.285
1.000,0.000,0.310,0.080,0.155,0.005,0.360
0.120,0.000,0.995,0.005,0.000,0.000,0.015
0.050,0.975,0.130,0.275,0.055,0.070,0.000
0.010,0.010,1.000,0.030,0.010,0.000,0.000
0.970,0.005,0.250,0.040,0.230,0.015,0.215
1.000,0.020,0.280,0.060,0.200,0.005,0.380
0.145,0.000,1.000,0.140,0.025,0.000,0.015
0.055,0.020,1.000,0.040,0.010,0.025,0.000
0.795,0.000,0.270,0.065,0.910,0.000,0.170
0.015,0.060,0.100,1.000,0.020,0.025,0.005
0.080,0.000,0.995,0.020,0.000,0.000,0.015
0.090,0.095,0.995,0.090,0.130,0.090,0.080
0.640,0.005,0.285,0.105,1.000,0.000,0.085
0.995,0.025,0.290,0.050,0.215,0.005,0.340
0.105,0.075,0.995,0.120,0.030,0.010,0.005
0.025,0.005,1.000,0.060,0.010,0.005,0.020
0.080,0.000,0.995,0.025,0.010,0.005,0.020
0.030,0.000,0.995,0.000,0.005,0.000,0.000
0.000,0.000,1.000,0.005,0.005,0.000,0.000
0.850,0.025,0.445,0.145,0.195,0.010,0.350
0.680,0.060,0.420,0.140,0.300,0.020,0.095
1.000,0.000,0.225,0.015,0.080,0.015,0.200
0.000,0.000,0.995,0.005,0.015,0.000,0.000
0.015,0.000,0.990,0.000,0.000,0.000,0.000
0.020,0.000,1.000,0.080,0.010,0.005,0.010
0.670,0.005,0.240,0.065,1.000,0.000,0.085
0.000,0.000,0.995,0.000,0.005,0.010,0.000
0.000,0.015,0.985,0.015,0.005,0.005,0.000
0.075,0.000,1.000,0.105,0.005,0.000,0.000
0.990,0.000,0.165,0.050,0.250,0.005,0.210
0.000,0.900,0.155,0.355,0.000,0.040,0.005
0.085,0.000,0.910,0.005,0.000,0.000,0.010
0.080,0.005,0.085,1.000,0.040,0.085,0.000
1.000,0.000,0.165,0.080,0.155,0.005,0.300
0.985,0.000,0.150,0.055,0.160,0.000,0.270
0.030,0.005,1.000,0.010,0.025,0.005,0.010
0.135,0.005,0.985,0.055,0.000,0.010,0.005
0.065,0.000,0.960,0.015,0.010,0.000,0.005
1.000,0.000,0.195,0.080,0.140,0.000,0.300
0.280,0.045,0.295,0.925,0.205,0.045,0.015
0.005,0.000,0.990,0.000,0.000,0.000,0.000
0.015,0.005,1.000,0.005,0.000,0.000,0.000
0.000,0.000,0.890,0.000,0.005,0.000,0.000
0.875,0.035,0.400,0.140,0.190,0.010,0.350
1.000,0.000,0.175,0.020,0.160,0.000,0.320
0.035,0.005,1.000,0.015,0.000,0.005,0.010
0.095,0.000,1.000,0.025,0.000,0.005,0.005
1.000,0.000,0.515,0.040,0.270,0.000,0.230
0.020,0.000,0.860,0.040,0.015,0.000,0.005
0.235,0.025,0.250,0.995,0.205,0.055,0.050
0.060,0.065,0.330,0.820,0.000,1.000,0.020
1.000,0.000,0.190,0.070,0.175,0.005,0.235
0.080,0.000,1.000,0.015,0.000,0.000,0.015
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.000,0.965,0.000,0.000,0.000,0.000
0.990,0.000,0.105,0.020,0.175,0.000,0.170
0.680,0.080,0.545,0.130,0.275,0.100,0.300
0.060,0.000,1.000,0.015,0.005,0.000,0.015
0.070,0.000,1.000,0.005,0.000,0.000,0.000
0.150,0.095,0.375,0.810,0.005,1.000,0.030
0.060,0.010,0.995,0.035,0.020,0.000,0.005
0.030,0.000,1.000,0.000,0.000,0.000,0.000
0.105,0.000,0.990,0.020,0.000,0.010,0.005
0.115,0.020,0.145,1.000,0.035,0.040,0.010
0.255,0.040,0.300,1.000,0.160,0.075,0.020
0.095,0.055,0.375,0.800,0.005,0.985,0.040
0.195,0.040,0.250,0.990,0.115,0.165,0.015
0.070,0.000,1.000,0.020,0.000,0.000,0.015
0.010,0.005,1.000,0.000,0.000,0.000,0.005
0.025,0.000,1.000,0.010,0.000,0.000,0.000
0.005,0.000,1.000,0.010,0.000,0.000,0.000
0.005,1.000,0.055,0.175,0.015,0.020,0.000
0.985,0.000,0.200,0.090,0.055,0.000,0.310
0.030,0.005,0.995,0.015,0.010,0.005,0.000
0.005,0.000,0.975,0.000,0.000,0.000,0.000
0.880,0.045,0.390,0.155,0.205,0.020,0.405
0.960,0.000,0.180,0.005,0.200,0.000,0.230
0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.180,0.155,0.250,0.995,0.145,0.245,0.120
0.160,0.105,0.995,0.070,0.045,0.015,0.020
0.055,0.000,1.000,0.020,0.000,0.000,0.005
0.045,0.005,0.970,0.010,0.005,0.000,0.000
1.000,0.015,0.400,0.075,0.250,0.005,0.395
0.075,0.000,0.985,0.010,0.000,0.000,0.010
0.020,0.000,0.985,0.005,0.000,0.000,0.010
0.040,0.000,0.995,0.000,0.000,0.000,0.000
0.995,0.000,0.275,0.015,0.130,0.000,0.280
0.070,0.020,0.140,1.000,0.070,0.045,0.000
0.065,0.000,0.995,0.020,0.000,0.000,0.010
0.080,0.010,0.145,1.000,0.040,0.080,0.005
0.070,0.010,0.115,1.000,0.020,0.020,0.000
0.075,0.035,0.180,1.000,0.070,0.055,0.000
0.095,0.205,0.145,1.000,0.060,0.205,0.005
0.005,0.005,0.995,0.020,0.000,0.000,0.000
0.015,0.000,1.000,0.005,0.000,0.000,0.000
0.025,0.000,0.990,0.005,0.000,0.000,0.000
0.130,0.010,0.230,1.000,0.115,0.055,0.000
0.080,0.075,0.970,0.045,0.020,0.005,0.010
0.015,1.000,0.065,0.175,0.010,0.020,0.000
0.080,0.035,0.070,1.000,0.015,0.115,0.000
0.940,0.035,0.510,0.165,0.180,0.075,0.305
0.015,0.985,0.100,0.380,0.015,0.025,0.000
0.000,0.000,1.000,0.000,0.000,0.005,0.000
0.145,0.005,1.000,0.035,0.000,0.000,0.005
0.040,0.005,0.995,0.010,0.005,0.010,0.010
0.010,0.000,0.990,0.000,0.005,0.005,0.000
0.970,0.075,0.340,0.190,0.380,0.095,0.295
1.000,0.000,0.200,0.070,0.155,0.000,0.305
1.000,0.000,0.245,0.085,0.195,0.005,0.440
0.045,0.020,0.975,0.030,0.015,0.005,0.000
0.005,0.000,1.000,0.045,0.005,0.015,0.005
0.025,0.005,1.000,0.035,0.000,0.000,0.000
0.005,0.000,0.995,0.000,0.000,0.005,0.000
0.005,0.000,0.990,0.005,0.015,0.000,0.000
0.055,0.000,1.000,0.005,0.000,0.000,0.015
0.595,0.000,0.150,0.015,0.035,0.000,1.000
1.000,0.000,0.175,0.005,0.195,0.000,0.330
0.040,0.015,0.955,0.035,0.020,0.005,0.005
0.140,0.010,0.180,1.000,0.110,0.050,0.010
0.000,0.000,1.000,0.005,0.005,0.000,0.000
0.200,0.240,0.235,1.000,0.135,0.195,0.010
0.105,0.050,0.115,1.000,0.020,0.140,0.000
0.200,0.005,0.170,1.000,0.175,0.070,0.005
0.000,0.000,1.000,0.010,0.000,0.005,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.155,0.070,0.140,0.000,0.310
1.000,0.010,0.185,0.010,0.100,0.000,0.145
0.030,0.005,1.000,0.050,0.005,0.005,0.010
0.960,0.010,0.150,0.055,0.150,0.030,0.270
0.000,0.000,0.995,0.005,0.000,0.000,0.000
0.990,0.000,0.230,0.005,0.160,0.000,0.135
0.080,0.045,0.135,1.000,0.030,0.100,0.015
0.085,0.110,0.100,1.000,0.050,0.150,0.005
0.900,0.075,0.385,0.110,0.265,0.100,0.225
0.235,0.020,0.200,0.995,0.135,0.080,0.030
0.125,0.055,0.995,0.105,0.130,0.100,0.110
0.620,0.000,0.255,0.130,0.845,0.005,0.085
0.110,0.015,0.990,0.020,0.040,0.000,0.010
0.980,0.070,0.275,0.165,0.280,0.095,0.290
0.085,0.050,0.995,0.035,0.030,0.005,0.010
0.065,0.000,1.000,0.000,0.000,0.000,0.005
0.005,0.015,1.000,0.015,0.000,0.000,0.000
1.000,0.000,0.280,0.110,0.175,0.000,0.270
0.090,0.070,0.085,1.000,0.030,0.135,0.000
1.000,0.000,0.280,0.120,0.225,0.010,0.360
0.005,0.000,0.995,0.015,0.000,0.000,0.000
1.000,0.010,0.325,0.060,0.305,0.005,0.345
0.125,0.010,0.190,1.000,0.085,0.015,0.005
0.145,0.005,0.135,1.000,0.070,0.045,0.005
1.000,0.090,0.365,0.190,0.350,0.085,0.320
0.225,0.025,0.225,1.000,0.120,0.020,0.010
0.665,0.005,0.255,0.095,1.000,0.000,0.085
0.095,0.040,0.100,1.000,0.065,0.095,0.000
0.110,0.085,0.995,0.055,0.025,0.010,0.025
0.985,0.000,0.150,0.095,0.105,0.010,0.350
1.000,0.000,0.295,0.050,0.160,0.005,0.195
1.000,0.020,0.325,0.080,0.325,0.010,0.315
1.000,0.000,0.205,0.030,0.180,0.005,0.195
0.405,0.005,0.170,1.000,0.160,0.035,0.040
0.050,0.010,0.995,0.000,0.005,0.000,0.000
0.070,0.000,0.960,0.025,0.000,0.000,0.005
0.025,0.000,1.000,0.015,0.000,0.000,0.000
1.000,0.000,0.235,0.055,0.165,0.005,0.360
0.210,0.015,0.195,1.000,0.105,0.065,0.020
1.000,0.000,0.190,0.025,0.215,0.000,0.325
0.130,0.010,0.125,1.000,0.070,0.030,0.000
0.940,0.005,0.255,0.030,0.140,0.000,0.285
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.000,0.000,0.975,0.005,0.005,0.015,0.000
0.070,0.060,0.965,0.070,0.045,0.015,0.010
0.050,0.000,1.000,0.020,0.000,0.005,0.020
0.015,0.000,1.000,0.000,0.000,0.000,0.000
0.025,0.000,0.995,0.020,0.000,0.005,0.000
0.205,0.020,0.165,1.000,0.105,0.050,0.005
0.940,0.010,0.380,0.055,0.215,0.015,0.170
1.000,0.000,0.165,0.015,0.230,0.000,0.290
0.995,0.000,0.275,0.010,0.180,0.000,0.300
0.025,0.000,0.985,0.025,0.015,0.000,0.000
0.995,0.015,0.325,0.140,0.240,0.020,0.360
0.135,0.085,0.980,0.075,0.130,0.090,0.105
1.000,0.020,0.300,0.075,0.250,0.005,0.405
0.010,0.000,1.000,0.005,0.000,0.000,0.005
0.945,0.000,0.180,0.005,0.180,0.000,0.185
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.020,0.000,1.000,0.020,0.000,0.000,0.000
0.010,0.000,0.975,0.015,0.000,0.000,0.000
0.125,0.010,1.000,0.045,0.000,0.000,0.020
0.020,0.000,1.000,0.020,0.000,0.000,0.005
1.000,0.000,0.170,0.060,0.170,0.000,0.190
0.015,0.000,0.990,0.005,0.015,0.000,0.010
0.005,0.010,0.985,0.040,0.000,0.000,0.000
0.010,0.995,0.125,0.235,0.015,0.015,0.000
0.060,0.000,1.000,0.010,0.010,0.000,0.015
0.015,0.000,1.000,0.000,0.000,0.005,0.005
0.115,0.010,0.970,0.040,0.010,0.000,0.000
1.000,0.035,0.315,0.160,0.290,0.015,0.325
0.010,0.000,1.000,0.005,0.000,0.000,0.000
0.055,0.000,0.980,0.025,0.000,0.000,0.000
0.210,0.070,0.375,1.000,0.115,0.110,0.030
0.905,0.035,0.405,0.125,0.210,0.005,0.310
0.000,0.000,0.995,0.005,0.000,0.000,0.010
0.105,0.000,0.970,0.040,0.030,0.005,0.025
0.070,0.140,0.060,1.000,0.015,0.215,0.000
0.020,0.000,0.195,0.995,0.010,0.055,0.000
0.145,0.005,0.155,1.000,0.085,0.035,0.005
1.000,0.000,0.180,0.005,0.215,0.000,0.260
0.005,0.000,0.980,0.005,0.000,0.000,0.000
0.995,0.000,0.260,0.015,0.115,0.000,0.245
0.090,0.120,0.130,1.000,0.030,0.125,0.000
0.115,0.005,0.165,1.000,0.055,0.035,0.000
0.130,0.160,0.140,1.000,0.050,0.150,0.000
0.055,0.000,1.000,0.020,0.000,0.000,0.005
0.070,0.045,0.065,1.000,0.020,0.130,0.000
0.020,0.000,0.040,1.000,0.035,0.070,0.000
0.045,0.000,0.985,0.000,0.000,0.005,0.000
0.070,0.005,1.000,0.005,0.000,0.000,0.015
0.255,0.075,0.995,0.055,0.055,0.015,0.020
0.035,0.005,0.280,0.990,0.020,0.105,0.000
0.925,0.040,0.390,0.165,0.225,0.025,0.410
0.985,0.060,0.300,0.140,0.315,0.005,0.340
0.690,0.005,0.285,0.070,0.920,0.000,0.110
0.105,0.000,1.000,0.050,0.010,0.000,0.015
0.020,0.000,0.990,0.000,0.005,0.000,0.005
0.040,0.995,0.045,0.265,0.035,0.025,0.000
0.240,0.030,0.265,1.000,0.155,0.055,0.045
0.055,0.010,0.995,0.020,0.020,0.005,0.005
0.200,0.090,0.995,0.075,0.070,0.010,0.010
0.095,0.015,1.000,0.035,0.030,0.000,0.025
1.000,0.010,0.305,0.135,0.260,0.000,0.260
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.155,0.005,0.990,0.050,0.025,0.005,0.005
0.090,0.000,1.000,0.010,0.000,0.000,0.020
0.075,0.000,1.000,0.030,0.005,0.000,0.015
0.030,0.005,0.985,0.005,0.055,0.000,0.010
0.130,0.010,0.090,1.000,0.040,0.040,0.010
0.025,0.000,0.990,0.000,0.000,0.000,0.000
0.090,0.000,0.225,0.995,0.030,0.030,0.005
1.000,0.005,0.280,0.085,0.115,0.000,0.280
1.000,0.005,0.230,0.090,0.185,0.005,0.335
0.175,0.040,1.000,0.035,0.020,0.015,0.040
0.150,0.060,0.990,0.080,0.025,0.015,0.005
0.060,0.015,0.890,0.005,0.030,0.000,0.000
0.910,0.000,0.370,0.040,0.365,0.000,0.240
0.225,0.020,0.140,1.000,0.110,0.050,0.010
0.000,0.865,0.060,0.140,0.025,0.005,0.000
0.990,0.005,0.330,0.030,0.275,0.005,0.270
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.095,0.095,0.330,0.820,0.010,1.000,0.035
0.050,0.080,1.000,0.070,0.115,0.095,0.110
0.040,0.005,1.000,0.030,0.000,0.005,0.000
0.030,0.005,0.995,0.025,0.020,0.025,0.005
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.080,0.000,1.000,0.020,0.000,0.005,0.020
1.000,0.010,0.185,0.095,0.205,0.010,0.360
0.005,0.010,1.000,0.000,0.000,0.000,0.000
0.065,0.000,0.995,0.010,0.005,0.000,0.015
0.135,0.000,1.000,0.050,0.000,0.000,0.010
0.085,0.145,0.160,1.000,0.095,0.190,0.005
0.280,0.065,0.260,1.000,0.090,0.035,0.040
0.970,0.000,0.135,0.155,0.160,0.000,0.250
0.090,0.005,1.000,0.015,0.010,0.005,0.000
0.075,0.010,0.095,0.985,0.030,0.045,0.005
0.030,0.000,1.000,0.015,0.005,0.005,0.000
0.875,0.005,0.375,0.080,0.200,0.010,0.350
0.010,0.040,0.040,0.995,0.010,0.190,0.000
0.990,0.000,0.345,0.115,0.320,0.015,0.315
0.285,0.020,1.000,0.060,0.040,0.010,0.035
0.105,0.010,0.215,0.980,0.015,0.045,0.000
0.065,0.000,1.000,0.005,0.005,0.000,0.005
0.000,0.000,1.000,0.005,0.000,0.000,0.000
0.160,0.085,1.000,0.075,0.075,0.010,0.015
0.075,0.000,1.000,0.015,0.000,0.005,0.015
1.000,0.000,0.140,0.080,0.145,0.000,0.235
0.020,1.000,0.065,0.185,0.010,0.015,0.000
1.000,0.000,0.145,0.000,0.115,0.000,0.295
0.625,0.010,0.310,0.110,1.000,0.000,0.095
0.025,0.000,0.995,0.015,0.000,0.000,0.005
0.090,0.100,0.170,1.000,0.035,0.195,0.000
0.205,0.075,1.000,0.105,0.060,0.015,0.020
1.000,0.000,0.335,0.065,0.220,0.000,0.320
0.015,0.005,1.000,0.005,0.010,0.000,0.005
1.000,0.000,0.265,0.075,0.175,0.000,0.280
0.060,0.105,0.110,1.000,0.060,0.180,0.000
0.085,0.000,1.000,0.025,0.000,0.000,0.000
0.655,0.000,0.270,0.065,1.000,0.000,0.160
0.995,0.000,0.105,0.000,0.125,0.000,0.350
0.070,0.005,0.995,0.020,0.005,0.005,0.010
0.105,0.075,0.165,1.000,0.005,0.125,0.015
1.000,0.000,0.240,0.105,0.150,0.000,0.285
0.125,0.100,1.000,0.100,0.025,0.020,0.025
0.000,0.005,1.000,0.000,0.000,0.000,0.000
0.085,0.000,1.000,0.015,0.010,0.000,0.015
0.040,0.070,0.130,1.000,0.050,0.100,0.000
0.070,0.155,0.330,0.830,0.080,1.000,0.015
0.100,0.000,1.000,0.030,0.000,0.000,0.015
0.975,0.075,0.315,0.205,0.250,0.100,0.300
0.990,0.005,0.230,0.110,0.140,0.000,0.310
1.000,0.000,0.180,0.075,0.155,0.000,0.235
0.090,0.150,0.300,1.000,0.080,0.240,0.000
0.095,0.005,0.125,0.995,0.050,0.060,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.070,0.010,0.130,1.000,0.025,0.035,0.005
1.000,0.000,0.135,0.015,0.175,0.005,0.335
0.045,0.000,0.980,0.010,0.055,0.010,0.005
0.055,0.010,0.995,0.015,0.020,0.000,0.005
0.035,0.000,0.985,0.055,0.000,0.005,0.010
0.005,0.000,0.970,0.005,0.000,0.000,0.000
0.150,0.025,0.115,1.000,0.100,0.035,0.020
0.005,0.000,1.000,0.005,0.000,0.000,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.080,0.100,0.380,0.810,0.005,1.000,0.010
0.935,0.000,0.285,0.070,0.175,0.000,0.115
0.060,0.000,1.000,0.010,0.000,0.000,0.010
0.080,0.000,1.000,0.010,0.000,0.000,0.010
0.050,0.000,0.985,0.005,0.005,0.000,0.005
1.000,0.000,0.195,0.075,0.115,0.005,0.295
0.075,0.000,1.000,0.015,0.010,0.000,0.005
0.170,0.085,0.925,0.125,0.035,0.005,0.020
0.050,0.000,1.000,0.000,0.020,0.000,0.000
0.100,0.045,1.000,0.070,0.025,0.025,0.020
0.065,0.015,1.000,0.035,0.005,0.025,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.035,0.065,0.075,0.990,0.035,0.145,0.000
0.305,0.045,0.305,1.000,0.225,0.055,0.050
0.010,0.000,0.990,0.000,0.000,0.000,0.000
0.000,0.000,0.005,0.000,0.000,0.000,0.000
1.000,0.000,0.205,0.070,0.115,0.000,0.295
1.000,0.000,0.210,0.015,0.220,0.000,0.295
0.120,0.000,0.995,0.020,0.000,0.000,0.000
1.000,0.000,0.230,0.090,0.200,0.000,0.320
0.015,0.000,1.000,0.005,0.000,0.000,0.000
1.000,0.000,0.235,0.055,0.155,0.000,0.255
0.120,0.015,0.315,0.815,0.030,0.010,0.090
0.005,0.000,0.950,0.015,0.005,0.000,0.005
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.035,0.000,0.945,0.000,0.005,0.000,0.000
0.165,0.080,0.955,0.090,0.050,0.005,0.015
0.875,0.045,0.365,0.150,0.205,0.020,0.385
0.045,0.000,0.995,0.030,0.000,0.005,0.005
